billID,title
hr5028-114,Postal service
hr5029-114,Commerce
hr5029-114,Government lending and loan guarantees
hr5029-114,Small business
hr5029-114,Unemployment
hr5029-114,User charges and fees
hr503-114,Administrative remedies
hr503-114,Citizenship and naturalization
hr503-114,Due process and equal protection
hr503-114,Immigration
hr503-114,Terrorism
hr503-114,Visas and passports
hr5030-114,Land transfers
hr5030-114,Public lands and natural resources
hr5030-114,Roads and highways
hr5030-114,Virginia
hr5031-114,Appropriations
hr5031-114,Congressional oversight
hr5031-114,Emergency planning and evacuation
hr5031-114,Health
hr5031-114,Health programs administration and funding
hr5031-114,Health promotion and preventive care
hr5031-114,Infectious and parasitic diseases
hr5031-114,Insects
hr5032-114,Outdoor recreation
hr5032-114,"Parks, recreation areas, trails"
hr5032-114,Public lands and natural resources
hr5032-114,Virginia
hr5032-114,Water quality
hr5033-114,Accounting and auditing
hr5033-114,Computers and information technology
hr5033-114,Congressional oversight
hr5033-114,Executive agency funding and structure
hr5033-114,"Government employee pay, benefits, personnel management"
hr5033-114,Government information and archives
hr5033-114,Government operations and politics
hr5033-114,Performance measurement
hr5033-114,Public contracts and procurement
hr5034-114,Crime and law enforcement
hr5034-114,Firearms and explosives
hr5034-114,Licensing and registrations
hr5034-114,Manufacturing
hr5034-114,Retail and wholesale trades
hr5035-114,Border security and unlawful immigration
hr5035-114,Correctional facilities and imprisonment
hr5035-114,Crime and law enforcement
hr5035-114,Detention of persons
hr5035-114,Immigration status and procedures
hr5035-114,Law enforcement administration and funding
hr5036-114,Health
hr5036-114,Home and outpatient care
hr5036-114,Marriage and family status
hr5036-114,Medicaid
hr5037-114,District of Columbia
hr5037-114,"Government employee pay, benefits, personnel management"
hr5037-114,Government operations and politics
hr5037-114,Lawyers and legal services
hr5037-114,State and local courts
hr5038-114,American Samoa
hr5038-114,Caribbean area
hr5038-114,Guam
hr5038-114,Northern Mariana Islands
hr5038-114,Puerto Rico
hr5038-114,"Tax administration and collection, taxpayers"
hr5038-114,Taxation
hr5038-114,Taxation of foreign income
hr5038-114,U.S. territories and protectorates
hr5038-114,Virgin Islands
hr5039-114,American Samoa
hr5039-114,Caribbean area
hr5039-114,Guam
hr5039-114,Northern Mariana Islands
hr5039-114,Puerto Rico
hr5039-114,"Tax administration and collection, taxpayers"
hr5039-114,Taxation
hr5039-114,Taxation of foreign income
hr5039-114,U.S. territories and protectorates
hr5039-114,Virgin Islands
hr504-114,Civil actions and liability
hr504-114,Consumer affairs
hr504-114,Energy
hr504-114,Energy efficiency and conservation
hr504-114,Environmental technology
hr504-114,Product safety and quality
hr5040-114,Alternative and renewable resources
hr5040-114,Electric power generation and transmission
hr5040-114,Energy efficiency and conservation
hr5040-114,Income tax credits
hr5040-114,Residential rehabilitation and home repair
hr5040-114,Taxation
hr5041-114,Government studies and investigations
hr5041-114,Mental health
hr5041-114,National Science Foundation
hr5041-114,Policy sciences
hr5041-114,"Science, technology, communications"
hr5042-114,Correctional facilities and imprisonment
hr5042-114,Crime and law enforcement
hr5042-114,Department of Justice
hr5042-114,Executive agency funding and structure
hr5042-114,Federal officials
hr5043-114,Administrative law and regulatory procedures
hr5043-114,Agriculture and food
hr5043-114,Child health
hr5043-114,Department of Agriculture
hr5043-114,Elementary and secondary education
hr5043-114,Food assistance and relief
hr5043-114,Food industry and services
hr5043-114,Nutrition and diet
hr5043-114,Public contracts and procurement
hr5043-114,State and local government operations
hr5044-114,American Samoa
hr5044-114,Appropriations
hr5044-114,Caribbean area
hr5044-114,Centers for Disease Control and Prevention (CDC)
hr5044-114,Department of Health and Human Services
hr5044-114,Department of State
hr5044-114,"Diplomacy, foreign officials, Americans abroad"
hr5044-114,Drug therapy
hr5044-114,Executive agency funding and structure
hr5044-114,Food and Drug Administration (FDA)
hr5044-114,Foreign aid and international relief
hr5044-114,Government lending and loan guarantees
hr5044-114,Guam
hr5044-114,Health
hr5044-114,Health programs administration and funding
hr5044-114,Health promotion and preventive care
hr5044-114,Immunology and vaccination
hr5044-114,Infectious and parasitic diseases
hr5044-114,Intergovernmental relations
hr5044-114,International organizations and cooperation
hr5044-114,Medicaid
hr5044-114,Medical tests and diagnostic methods
hr5044-114,National Institutes of Health (NIH)
hr5044-114,Northern Mariana Islands
hr5044-114,Public contracts and procurement
hr5044-114,Puerto Rico
hr5044-114,State and local finance
hr5044-114,U.S. Agency for International Development (USAID)
hr5044-114,U.S. territories and protectorates
hr5044-114,Virgin Islands
hr5044-114,World health
hr5045-114,Administrative law and regulatory procedures
hr5045-114,Department of Health and Human Services
hr5045-114,Disability and paralysis
hr5045-114,Government information and archives
hr5045-114,Health
hr5045-114,"Health technology, devices, supplies"
hr5045-114,Medicare
hr5045-114,Public contracts and procurement
hr5046-114,Accounting and auditing
hr5046-114,Child health
hr5046-114,Community life and organization
hr5046-114,Congressional oversight
hr5046-114,Correctional facilities and imprisonment
hr5046-114,Crime and law enforcement
hr5046-114,"Criminal investigation, prosecution, interrogation"
hr5046-114,Drug therapy
hr5046-114,Drug trafficking and controlled substances
hr5046-114,"Drug, alcohol, tobacco use"
hr5046-114,Emergency medical services and trauma care
hr5046-114,First responders and emergency personnel
hr5046-114,Government studies and investigations
hr5046-114,Health information and medical records
hr5046-114,Health personnel
hr5046-114,Health programs administration and funding
hr5046-114,Health promotion and preventive care
hr5046-114,"Health technology, devices, supplies"
hr5046-114,Judicial procedure and administration
hr5046-114,Law enforcement administration and funding
hr5046-114,Law enforcement officers
hr5046-114,Medical research
hr5046-114,Mental health
hr5046-114,Prescription drugs
hr5046-114,Product safety and quality
hr5046-114,Research administration and funding
hr5046-114,Rural conditions and development
hr5046-114,"Social work, volunteer service, charitable organizations"
hr5046-114,"Tax administration and collection, taxpayers"
hr5046-114,"Veterans' education, employment, rehabilitation"
hr5046-114,Veterans' medical care
hr5046-114,Women's health
hr5047-114,Armed forces and national security
hr5047-114,Educational guidance
hr5047-114,Government information and archives
hr5047-114,Higher education
hr5047-114,Student aid and college costs
hr5047-114,"Veterans' education, employment, rehabilitation"
hr5047-114,Vocational and technical education
hr5048-114,Civil actions and liability
hr5048-114,Congressional oversight
hr5048-114,"Criminal investigation, prosecution, interrogation"
hr5048-114,Drug therapy
hr5048-114,Drug trafficking and controlled substances
hr5048-114,"Drug, alcohol, tobacco use"
hr5048-114,Emergency medical services and trauma care
hr5048-114,Government studies and investigations
hr5048-114,Law
hr5049-114,Accounting and auditing
hr5049-114,Building construction
hr5049-114,Congressional oversight
hr5049-114,Employment discrimination and employee rights
hr5049-114,Executive agency funding and structure
hr5049-114,Fraud offenses and financial crimes
hr5049-114,Government information and archives
hr5049-114,Government studies and investigations
hr5049-114,National Science Foundation
hr5049-114,Public contracts and procurement
hr5049-114,Research administration and funding
hr5049-114,"Science, technology, communications"
hr5049-114,User charges and fees
hr505-114,Administrative law and regulatory procedures
hr505-114,Advisory bodies
hr505-114,Business records
hr505-114,Emergency communications systems
hr505-114,First responders and emergency personnel
hr505-114,Hazardous wastes and toxic substances
hr505-114,Transportation and public works
hr505-114,Transportation safety and security
hr5050-114,Accidents
hr5050-114,Administrative law and regulatory procedures
hr5050-114,Administrative remedies
hr5050-114,Advisory bodies
hr5050-114,Congressional oversight
hr5050-114,Department of Transportation
hr5050-114,Emergency planning and evacuation
hr5050-114,Employee hiring
hr5050-114,"Energy storage, supplies, demand"
hr5050-114,"Government employee pay, benefits, personnel management"
hr5050-114,Government information and archives
hr5050-114,Government studies and investigations
hr5050-114,Great Lakes
hr5050-114,Hazardous wastes and toxic substances
hr5050-114,Intergovernmental relations
hr5050-114,Judicial review and appeals
hr5050-114,"Marine and coastal resources, fisheries"
hr5050-114,Marine pollution
hr5050-114,Materials
hr5050-114,Metals
hr5050-114,Oil and gas
hr5050-114,Pipelines
hr5050-114,Public utilities and utility rates
hr5050-114,State and local government operations
hr5050-114,Transportation and public works
hr5050-114,Transportation programs funding
hr5050-114,Transportation safety and security
hr5050-114,Water quality
hr5051-114,Administrative law and regulatory procedures
hr5051-114,Computers and information technology
hr5051-114,Congressional oversight
hr5051-114,Executive agency funding and structure
hr5051-114,Government information and archives
hr5051-114,Government operations and politics
hr5051-114,Government studies and investigations
hr5051-114,Internet and video services
hr5051-114,Office of Management and Budget (OMB)
hr5051-114,Performance measurement
hr5051-114,Public-private cooperation
hr5052-114,Crime and law enforcement
hr5052-114,Drug trafficking and controlled substances
hr5052-114,"Drug, alcohol, tobacco use"
hr5052-114,Government studies and investigations
hr5052-114,Health programs administration and funding
hr5052-114,Law enforcement administration and funding
